epoch,energy,episode_reward_sum,critic_loss,actor_task_loss,actor_machine_loss
357,698809,-31388281.0,1.0067203044891357,0.04656609892845154,0.0665590837597847
358,698809,-22695702.0,1.0000183582305908,0.029752738773822784,0.0707048550248146
359,698809,-45972534.0,1.0001540184020996,0.09180258214473724,0.11064372211694717
360,698809,-74876951.0,1.0000977516174316,0.035623934119939804,0.03115716017782688
361,698809,-56222545.0,1.0000139474868774,0.09321271628141403,0.09529207646846771
362,698809,-31520141.0,1.0000710487365723,0.07475252449512482,0.0561920702457428
363,698809,-14803956.0,1.0000699758529663,-0.0049106222577393055,0.019403498619794846
364,698809,-50638646.0,1.0000295639038086,0.0784003809094429,0.061904214322566986
365,698809,-13043024.0,1.0003228187561035,0.0632077232003212,-0.02667117863893509
366,698809,-43554355.0,1.0000320672988892,0.023707257583737373,0.049758605659008026
367,698809,-18872990.0,1.0000358819961548,0.0411718524992466,0.061239488422870636
368,698809,-26227331.0,1.0000392198562622,0.012234276160597801,0.03231605514883995
369,698809,-11435977.0,1.0000224113464355,-0.03940679877996445,0.006501751020550728
370,698809,-18498354.0,1.0009719133377075,0.09374319761991501,0.05035717785358429
371,698809,-12529270.0,1.000029444694519,0.002013314748182893,0.029059862717986107
372,698809,-50612644.0,1.0000232458114624,0.08088549226522446,0.09340544790029526
373,698809,-18874927.0,1.0000206232070923,0.02395075000822544,0.00949036329984665
374,698809,-15445769.0,1.0000313520431519,0.03173794969916344,0.02212321199476719
375,698809,-23009791.0,1.0000590085983276,-0.006967198569327593,0.031737349927425385
376,698809,-16184732.0,1.0000762939453125,0.07166893035173416,0.06767284870147705
377,698809,-74462999.0,1.0000181198120117,0.06760090589523315,0.07532963156700134
378,698809,-24122972.0,1.0000112056732178,0.005554248578846455,0.05021798238158226
379,698809,-34026966.0,1.0000284910202026,0.043843746185302734,0.028388597071170807
380,698809,-45220142.0,1.0002998113632202,0.0749664157629013,0.056112781167030334
381,698809,-18265546.0,1.0002115964889526,0.07155971974134445,0.07271004468202591
382,698809,-27434318.0,1.0000128746032715,0.041490551084280014,0.021638914942741394
383,698809,-79198211.0,1.0000567436218262,0.05568790063261986,0.031225040555000305
384,698809,-20256200.0,1.0000147819519043,0.0036086756736040115,0.04381495341658592
385,698809,-29393385.0,1.0003846883773804,0.034997809678316116,0.028790371492505074
386,698809,-19964735.0,1.000018835067749,0.0728042796254158,0.036021165549755096
387,698809,-55999374.0,1.0000309944152832,0.0715918317437172,0.07537522166967392
388,698809,-47499572.0,1.0000133514404297,0.03861454874277115,0.05607036501169205
389,698809,-34694452.0,1.000009536743164,0.02166604995727539,0.004676067735999823
390,698809,-93299633.0,1.00131356716156,0.04851338639855385,0.07084784656763077
391,698809,-7030868.0,1.0000054836273193,-0.011593666858971119,-0.04154886305332184
392,698809,-22207745.0,1.0000149011611938,0.04420137405395508,0.07180806249380112
393,698809,-16695050.0,1.0000228881835938,0.02718508057296276,0.028870990499854088
394,698809,-16271662.0,1.0000118017196655,0.08065131306648254,0.0447714626789093
395,698809,-12930119.0,1.002071738243103,0.0120677649974823,0.004697832744568586
396,698809,-17038407.0,1.0000088214874268,0.01873292401432991,0.014499283395707607
397,698809,-84894875.0,1.0000585317611694,0.1237097978591919,0.1457946002483368
398,698809,-59526945.0,1.0015085935592651,0.08478274196386337,0.07831178605556488
399,698809,-21547456.0,1.000008225440979,0.01815568283200264,0.048310477286577225
400,698809,-14275285.0,1.0000098943710327,0.006276540923863649,0.006791544612497091
401,698809,-5621561.0,1.0000072717666626,-0.000539258646313101,-0.009206409566104412
402,698809,-9167189.0,1.0000104904174805,0.025126494467258453,0.018641892820596695
403,698809,-59450915.0,1.0000072717666626,0.05919565260410309,0.019766150042414665
404,698809,-19302707.0,1.0000132322311401,0.03247283771634102,0.033478546887636185
405,698809,-36237992.0,1.0000191926956177,0.06826888769865036,0.023626377806067467
406,698809,-29470972.0,1.0000697374343872,0.04416966438293457,-0.022590946406126022
407,698809,-26007741.0,1.0000120401382446,0.04187425225973129,0.03116721101105213
408,698809,-20968010.0,1.0000194311141968,-0.018511824309825897,-0.003228535642847419
409,698809,-12354254.0,1.0000139474868774,0.05537542700767517,0.016756515949964523
410,698809,-48739967.0,1.000010371208191,0.08904863148927689,0.1031157523393631
411,698809,-22885291.0,1.0000052452087402,0.04740407317876816,-0.016081105917692184
412,698809,-78221443.0,1.0005817413330078,0.10785261541604996,0.15137051045894623
413,698809,-38604420.0,1.0000197887420654,0.06695381551980972,0.057845842093229294
414,698809,-58988950.0,1.0000126361846924,0.07833530008792877,0.08756289631128311
415,698809,-43883821.0,1.000031590461731,0.07421314716339111,-0.001639032969251275
416,698809,-36700788.0,1.0000059604644775,-0.011392016895115376,-0.01323476992547512
417,698809,-26587403.0,1.0000065565109253,0.04245059937238693,0.008662916719913483
418,698809,-20344647.0,1.0000087022781372,0.07493387907743454,0.09208803623914719
419,698809,-9317184.0,1.0000028610229492,-0.016076672822237015,-0.02886214293539524
420,698809,-46486589.0,1.0000123977661133,0.05179500952363014,0.02975858747959137
421,698809,-17358988.0,1.0000214576721191,0.05062003806233406,-0.024473266676068306
422,698809,-68803586.0,1.0001760721206665,0.05176040530204773,0.04985226318240166
423,698809,-50217196.0,1.0033329725265503,0.03790518641471863,0.033936288207769394
424,698809,-12290419.0,1.000006079673767,-0.05588147044181824,0.032221175730228424
425,698809,-52539008.0,1.0000362396240234,0.08942016959190369,0.030071377754211426
426,698809,-23531554.0,1.0003869533538818,0.01635100319981575,0.02814408391714096
427,698809,-30184149.0,1.000070571899414,0.03478885442018509,0.014788265340030193
428,698809,-18990342.0,1.0001211166381836,0.02564760111272335,0.04611712694168091
429,698809,-69772165.0,1.0000900030136108,0.04569597914814949,0.029492756351828575
430,698809,-17487664.0,1.0000038146972656,-0.010025889612734318,0.0445077158510685
431,698809,-5081746.0,1.0000050067901611,-0.032389797270298004,-0.013116554357111454
432,698809,-35464856.0,1.000015377998352,0.027925867587327957,0.028279196470975876
433,698809,-11075067.0,1.0000032186508179,0.031427666544914246,0.10270959883928299
434,698809,-32826396.0,1.0000121593475342,0.08759237080812454,0.06022952124476433
435,698809,-87229317.0,1.0000319480895996,0.12944337725639343,0.0865374356508255
436,698809,-10130965.0,1.0000054836273193,0.03184235095977783,0.013502213172614574
437,698809,-58835121.0,1.0002156496047974,0.05099380761384964,0.048587389290332794
438,698809,-44335376.0,1.000004529953003,0.008538066409528255,-0.01782836951315403
439,698809,-71178016.0,1.0000044107437134,0.05270470306277275,0.043212320655584335
440,698809,-47801698.0,1.0000048875808716,0.0554257296025753,0.037263207137584686
441,698809,-48512380.0,1.0000046491622925,0.014959173277020454,0.005463236477226019
442,698809,-22736175.0,1.0000076293945312,0.0008817171328701079,0.009429989382624626
443,698809,-30124256.0,1.0000081062316895,0.001228043343871832,-0.0009290365851484239
444,698809,-53965959.0,1.0000087022781372,0.07706890255212784,0.043925151228904724
445,698809,-42866141.0,1.0000040531158447,-0.0008350517018698156,-0.021092912182211876
446,698809,-5506945.0,1.0006405115127563,-0.01156859565526247,-0.02431945875287056
447,698809,-24014996.0,1.000004529953003,0.010860884562134743,0.010588807985186577
448,698809,-16155983.0,1.0000035762786865,0.006298091262578964,0.01914985664188862
449,698809,-11915581.0,1.0000019073486328,0.0453563928604126,0.012389211915433407
450,698809,-30232351.0,1.0000051259994507,0.08656638115644455,0.08867816627025604
451,698809,-27131955.0,1.0000038146972656,0.06328555196523666,0.011016557924449444
452,698809,-47476802.0,1.0000932216644287,0.00043606210965663195,0.02118951827287674
453,698809,-16835326.0,1.0000044107437134,-0.029630891978740692,0.050645437091588974
454,698809,-41142738.0,1.0000090599060059,0.11418575048446655,0.06896645575761795
455,698809,-46395117.0,1.000008463859558,0.05375143140554428,0.04430818185210228
456,698809,-7425482.0,1.0000076293945312,0.009635237976908684,0.0038088534492999315
457,698809,-31951960.0,1.0000033378601074,-0.007933922111988068,0.0024313507601618767
458,698809,-53915613.0,1.0000046491622925,0.05209552124142647,0.03257760405540466
459,698809,-40299268.0,1.0000030994415283,0.049855783581733704,0.02449808642268181
460,698809,-17133203.0,1.0000029802322388,0.0621175542473793,0.024527808651328087
461,698809,-42037608.0,1.000031590461731,0.059725623577833176,0.038132451474666595
462,698809,-2942565.0,1.0000063180923462,-0.023246275261044502,0.0025266935117542744
463,698809,-11619166.0,1.0000029802322388,0.05091392621397972,0.041951876133680344
464,698809,-15742462.0,1.0000033378601074,0.06275513768196106,0.05086510628461838
465,698809,-19628874.0,1.0000026226043701,0.05975253880023956,8.256982982857153e-05
466,698809,-17543431.0,1.0000056028366089,-0.0032001459039747715,0.011836090125143528
467,698809,-26196675.0,1.0000137090682983,0.01059570163488388,0.007910426706075668
468,698809,-39502375.0,1.0000081062316895,0.03717450797557831,0.0390314944088459
469,698809,-28593318.0,1.0000038146972656,0.026954680681228638,0.04482250288128853
470,698809,-46594468.0,1.0000015497207642,0.0012795032234862447,0.016502976417541504
471,698809,-64821270.0,1.0000051259994507,0.08714265376329422,0.07932686805725098
472,698809,-11491017.0,1.0000017881393433,0.09013036638498306,0.044077131897211075
473,698809,-34073363.0,1.000029444694519,0.06644245982170105,0.05317182093858719
474,698809,-38420338.0,1.0000052452087402,0.04326396808028221,0.03987785428762436
475,698809,-10132488.0,1.0000017881393433,0.031048433855175972,-0.02322022244334221
476,698809,-10175541.0,1.000099778175354,0.041135966777801514,-0.00867492612451315
477,698809,-16842883.0,1.0000042915344238,0.06287454068660736,0.033156219869852066
478,698809,-35622167.0,1.0000033378601074,0.10769060999155045,0.06975361704826355
479,698809,-59310274.0,1.0000033378601074,0.0711275190114975,0.05939088389277458
480,698809,-45797198.0,1.0000234842300415,0.028951747342944145,0.013354289345443249
481,698809,-30093219.0,1.000071406364441,0.03546098247170448,0.025465352460741997
482,698809,-12704711.0,1.000002145767212,0.015892984345555305,0.010606997646391392
483,698809,-37804163.0,1.000002145767212,0.046408314257860184,0.10783768445253372
484,698809,-55709937.0,1.0000133514404297,0.07271818071603775,0.057763054966926575
485,698809,-10891664.0,1.0000027418136597,0.026990877464413643,0.015952255576848984
486,698809,-86530119.0,1.0000101327896118,0.0333249531686306,0.018951425328850746
487,698809,-42535879.0,1.0000038146972656,0.04058796539902687,0.04253975674510002
488,698809,-38311529.0,1.000004529953003,-0.023993007838726044,0.034208089113235474
489,698809,-39200193.0,1.0000032186508179,0.05144573375582695,0.05877591297030449
490,698809,-16196727.0,1.0000197887420654,0.11748137325048447,0.012746156193315983
491,698809,-29539297.0,1.0000050067901611,0.07261618226766586,0.08529051393270493
492,698809,-47557389.0,1.0000028610229492,0.04477398842573166,0.028438420966267586
493,698809,-52389488.0,1.0000098943710327,0.023275520652532578,-0.0010693127987906337
494,698809,-48492192.0,1.0000041723251343,0.0358443483710289,0.025951119139790535
495,698809,-16580553.0,1.0000019073486328,0.08208917826414108,-0.0017562351422384381
496,698809,-15665048.0,1.0000059604644775,0.0966285839676857,0.09398837387561798
497,698809,-68442791.0,1.0000050067901611,0.04595939442515373,0.04147772863507271
498,698809,-79376608.0,1.0000035762786865,0.0046487851068377495,0.019729863852262497
499,698809,-54251051.0,1.0000033378601074,0.04379170760512352,0.04503020644187927
500,698809,-12239882.0,1.0000015497207642,0.03875178098678589,0.021218737587332726
501,698809,-52031022.0,1.0000041723251343,0.07570134848356247,0.07973455637693405
502,698809,-47288411.0,1.0000026226043701,0.06989677995443344,0.044883597642183304
503,698809,-5789665.0,1.0000030994415283,-0.04154131934046745,-0.03380527347326279
504,698809,-27063684.0,1.0000025033950806,0.019514910876750946,-0.008651074022054672
505,698809,-76761255.0,1.0000088214874268,0.05857468023896217,0.05595218017697334
506,698809,-41078401.0,1.000003695487976,0.05344546213746071,0.02419053018093109
507,698809,-51418724.0,1.0000042915344238,0.07125629484653473,0.07722486555576324
508,698809,-52924970.0,1.0000014305114746,0.05589292198419571,0.033838171511888504
509,698809,-46825463.0,1.0000053644180298,0.06754251569509506,0.08640055358409882
510,698809,-13354706.0,1.0000014305114746,0.048485059291124344,0.04665270447731018
511,698809,-50238339.0,1.000001072883606,0.013798045925796032,0.035411588847637177
512,698809,-19302543.0,1.000002145767212,0.10250810533761978,0.08426729589700699
513,698809,-33592580.0,1.0000015497207642,0.026392966508865356,0.04343559592962265
514,698809,-12056892.0,1.0000053644180298,0.010576690547168255,0.024694083258509636
515,698809,-18086430.0,1.0000011920928955,0.06606004387140274,0.004209871403872967
516,698809,-34988466.0,1.0000070333480835,0.0856134295463562,0.052141617983579636
517,698809,-26749411.0,1.0000053644180298,0.016982149332761765,0.056207332760095596
518,698809,-29463829.0,1.0000035762786865,0.05125531181693077,0.03189150243997574
519,698809,-22655302.0,1.000005841255188,0.09503604471683502,0.055570684373378754
520,698809,-8208549.0,1.0000039339065552,-0.01607305370271206,0.011591525748372078
521,698809,-11382219.0,1.000003457069397,0.019377516582608223,0.012436330318450928
522,698809,-13263715.0,1.000002384185791,0.011735348030924797,0.009371013380587101
523,698809,-35808331.0,1.0000075101852417,-0.0054105413146317005,0.002219417132437229
524,698809,-28258272.0,1.000001072883606,0.04511185735464096,0.05133752524852753
525,698809,-17364715.0,1.0000030994415283,0.0704459473490715,0.0607755072414875
526,698809,-66353617.0,1.0000334978103638,0.0645514652132988,0.028462886810302734
527,698809,-35088028.0,1.0000027418136597,0.11967979371547699,0.09708616137504578
528,698809,-84323438.0,1.000012755393982,0.12265919893980026,0.1355176866054535
529,698809,-25448678.0,1.000001072883606,0.028490083292126656,0.0052110920660197735
530,698809,-14056702.0,1.000001072883606,0.044411156326532364,0.02750519849359989
531,698809,-14733294.0,1.0000016689300537,0.12599655985832214,0.09864717721939087
532,698809,-43550570.0,1.000001072883606,0.09339959174394608,0.051760755479335785
533,698809,-22181404.0,1.000001311302185,0.07986974716186523,0.09856238216161728
534,698809,-25731244.0,1.000001072883606,0.05466368794441223,0.024375898763537407
535,698809,-9836522.0,1.0000027418136597,0.049523741006851196,0.014743231236934662
536,698809,-36739695.0,1.0000051259994507,0.01543055847287178,0.05575822293758392
537,698809,-58020299.0,1.0000048875808716,0.02326442115008831,0.021520700305700302
538,698809,-17168940.0,1.000002145767212,0.023496432229876518,0.0019198372028768063
539,698809,-20645199.0,1.0000009536743164,0.08787032961845398,0.10157185047864914
540,698809,-38720574.0,1.0000017881393433,0.06928136199712753,0.04848740994930267
541,698809,-24239146.0,1.0000020265579224,0.04905881732702255,0.028049945831298828
542,698809,-19689561.0,1.0000020265579224,0.02497362159192562,0.05923464521765709
543,698809,-22102826.0,1.0000019073486328,0.11359350383281708,0.061431776732206345
544,698809,-11584517.0,1.0000017881393433,0.05266263335943222,0.058742936700582504
545,698809,-23713103.0,1.0000015497207642,-0.035972710698843,-0.03292626887559891
546,698809,-31097279.0,1.0000026226043701,0.0682268887758255,0.042619362473487854
547,698809,-37094989.0,1.000002384185791,0.12133011966943741,0.08107998967170715
548,698809,-22291717.0,1.0000057220458984,0.10952010005712509,0.08867616206407547
549,698809,-57027740.0,1.0000027418136597,0.07437654584646225,0.06698732078075409
550,698809,-7179391.0,1.000002145767212,-0.041160646826028824,-0.03924091160297394
551,698809,-15683839.0,1.0000007152557373,0.07956551760435104,0.054761406034231186
552,698809,-20676188.0,1.0000030994415283,0.055027928203344345,0.028880350291728973
553,698809,-6358722.0,1.000002145767212,-0.048474058508872986,-0.03100903332233429
554,698809,-41051221.0,1.0000025033950806,0.1297377645969391,0.09748988598585129
555,698809,-38923783.0,1.0000042915344238,0.004474981687963009,0.019934779033064842
556,698809,-25699744.0,1.000002145767212,0.10769561678171158,0.04027888923883438
557,698809,-13443635.0,1.000001311302185,-0.001603921060450375,-0.003717216430231929
558,698809,-17864845.0,1.0000016689300537,0.07320953905582428,0.015864962711930275
559,698809,-22075060.0,1.0000033378601074,0.0890752449631691,0.05269840359687805
560,698809,-30173150.0,1.0000014305114746,0.07582126557826996,0.04934932664036751
561,698809,-36887833.0,1.000001072883606,0.06611088663339615,0.045107800513505936
562,698809,-13768235.0,1.000002384185791,0.06773408502340317,0.03448804095387459
563,698809,-14638804.0,1.000003695487976,-0.010304272174835205,0.013297849334776402
564,698809,-74985308.0,1.0000027418136597,0.06407127529382706,0.06585057079792023
565,698809,-31021328.0,1.000001072883606,0.07304650545120239,0.02377896197140217
566,698809,-12894220.0,1.0000019073486328,0.007262139581143856,-0.01978110522031784
567,698809,-36973342.0,1.000001311302185,0.01834195666015148,0.024369820952415466
568,698809,-13414161.0,1.0000016689300537,0.014496014453470707,0.011154970154166222
569,698809,-49639179.0,1.0000027418136597,0.10641058534383774,0.06426762789487839
570,698809,-41805356.0,1.0000017881393433,0.11685280501842499,0.07687252759933472
571,698809,-39202391.0,1.000002384185791,0.062737837433815,0.04906735569238663
572,698809,-10931778.0,1.0000015497207642,-0.01251696702092886,-0.004710355307906866
573,698809,-11727672.0,1.0000011920928955,0.11467824876308441,0.04831366240978241
574,698809,-34785840.0,1.000001072883606,0.13811549544334412,0.03195226937532425
575,698809,-36491766.0,1.0000048875808716,0.06938258558511734,0.01137218251824379
576,698809,-97400078.0,1.0000029802322388,0.1598139852285385,0.14647914469242096
577,698809,-5871341.0,1.0000008344650269,-0.06030889227986336,-0.004761092364788055
578,698809,-31488207.0,1.0000033378601074,0.08834289014339447,0.053540732711553574
579,698809,-39966260.0,1.0000015497207642,0.12618842720985413,0.041785161942243576
580,698809,-7217107.0,1.0000033378601074,-0.004522391129285097,-0.018624646589159966
581,698809,-22688590.0,1.0000011920928955,0.061783820390701294,0.05120744928717613
582,698809,-47215908.0,1.0000026226043701,0.1098143607378006,0.05253370478749275
583,698809,-29315407.0,1.0000009536743164,0.0610140860080719,0.009676794521510601
584,698809,-17955790.0,1.0000014305114746,0.07620536535978317,0.02453157864511013
585,698809,-4066989.0,1.0000016689300537,-0.051497846841812134,-0.030774876475334167
586,698809,-21864828.0,1.0000026226043701,0.07671453058719635,0.035420000553131104
587,698809,-9922454.0,1.0000011920928955,-0.03694796562194824,-0.02302066795527935
588,698809,-30337787.0,1.0000032186508179,0.11118658632040024,0.006100717466324568
589,698809,-15645534.0,1.0000014305114746,0.01985032670199871,-0.002443034900352359
590,698809,-70209464.0,1.0000066757202148,0.06116870790719986,0.014244760386645794
591,698809,-36514705.0,1.000001311302185,0.1672566533088684,0.04323580488562584
592,698809,-12295962.0,1.0000025033950806,-0.0132459606975317,0.07385201007127762
593,698809,-93377628.0,1.000004768371582,0.1096075251698494,0.06476875394582748
594,698809,-7465022.0,1.000001072883606,-0.032913368195295334,-0.04656737670302391
595,698809,-14091926.0,1.0000015497207642,0.07743221521377563,0.04561489075422287
596,698809,-10350840.0,1.0000015497207642,0.04901610314846039,-0.01397284958511591
597,698809,-70195991.0,1.0000015497207642,0.10899721831083298,0.0736147090792656
598,698809,-53447639.0,1.0000028610229492,0.1281924843788147,0.041022684425115585
599,698809,-46671045.0,1.000003457069397,0.08139237016439438,0.029553396627306938
600,698809,-51645198.0,1.0000016689300537,0.03410424664616585,0.020865101367235184
601,698809,-7743913.0,1.0000027418136597,0.005577273201197386,-0.04647856578230858
602,698809,-18723693.0,1.0000029802322388,-0.03406331315636635,0.004202961456030607
603,698809,-34931593.0,1.0000027418136597,0.060793425887823105,0.04124941676855087
604,698809,-11093570.0,1.000001072883606,0.09901735186576843,0.07076384872198105
605,698809,-10907961.0,1.000002384185791,0.08949600905179977,0.06075345724821091
606,698809,-56053659.0,1.0000016689300537,0.11546194553375244,0.03947281092405319
607,698809,-14395904.0,1.0000017881393433,0.012555545195937157,-0.010274270549416542
608,698809,-21305984.0,1.0000041723251343,0.15348415076732635,0.0851849839091301
609,698809,-6511583.0,1.000001072883606,-0.01868179626762867,0.07028541713953018
610,698809,-18487608.0,1.0000011920928955,0.10273949801921844,0.05154108628630638
611,698809,-14571334.0,1.0000003576278687,0.039825521409511566,0.028936130926012993
612,698809,-21035944.0,1.0000028610229492,0.07416647672653198,0.024013765156269073
613,698809,-77053127.0,1.0000015497207642,0.061944324523210526,0.026232581585645676
614,698809,-28493906.0,1.0000015497207642,0.08522168546915054,0.0489514097571373
615,698809,-32633889.0,1.000002145767212,0.09136982262134552,0.07817750424146652
616,698809,-29058245.0,1.0000015497207642,0.12057821452617645,0.05388709902763367
617,698809,-12045282.0,1.0000011920928955,0.14328062534332275,0.047377802431583405
618,698809,-19304857.0,1.000001311302185,0.17138852179050446,0.06363055109977722
619,698809,-61210164.0,1.0000015497207642,0.10258527845144272,0.0354950875043869
620,698809,-32150987.0,1.0000025033950806,0.049621425569057465,0.031378086656332016
621,698809,-12351118.0,1.0000015497207642,0.013740227557718754,-0.0274015124887228
622,698809,-37550914.0,1.0000009536743164,0.1641261726617813,0.10357488691806793
623,698809,-14480011.0,1.000001311302185,0.0638011246919632,0.013274863362312317
624,698809,-81105149.0,1.0000020265579224,0.10970733314752579,0.062385544180870056
625,698809,-13168448.0,1.0000008344650269,0.007777288556098938,0.022583134472370148
626,698809,-20594320.0,1.0000275373458862,0.10962648689746857,0.03747156262397766
627,698809,-9725008.0,1.0000016689300537,0.08818526566028595,0.02563312090933323
628,698809,-33263795.0,1.000002384185791,0.1503283679485321,0.04651297256350517
629,698809,-50610338.0,1.0000017881393433,0.14483650028705597,0.098082534968853
630,698809,-36851828.0,1.0000019073486328,0.10984034836292267,0.01948164775967598
631,698809,-12741505.0,1.0000016689300537,0.012619631364941597,0.00806723814457655
632,698809,-39543503.0,1.0000100135803223,0.09541686624288559,0.045118626207113266
633,698809,-83501257.0,1.0000038146972656,0.11209484934806824,0.06674797087907791
634,698809,-10925663.0,1.0000019073486328,-0.0017734424909576774,-0.0019056820310652256
635,698809,-13301011.0,1.0000009536743164,0.08983234316110611,0.03376459702849388
636,698809,-23734888.0,1.0000028610229492,0.0703350082039833,0.022861557081341743
637,698809,-62130789.0,1.0000019073486328,0.0864141434431076,0.016242392361164093
638,698809,-27995093.0,1.0000028610229492,0.08963119238615036,0.05100243166089058
639,698809,-57481181.0,1.0000014305114746,0.12091784179210663,0.015053180046379566
640,698809,-14945085.0,1.0000029802322388,0.0933116003870964,0.05749022215604782
641,698809,-14628101.0,1.0000016689300537,0.1013420894742012,0.05031172186136246
642,698809,-29323596.0,1.000001072883606,0.041730597615242004,0.0008801702060736716
643,698809,-3504938.0,1.000001072883606,-0.14023184776306152,-0.01840364746749401
644,698809,-57927709.0,1.0000019073486328,0.0724353939294815,0.0096455542370677
645,698809,-15305400.0,1.000001072883606,0.02613159641623497,0.02860729582607746
646,698809,-89203785.0,1.0000016689300537,0.14575983583927155,0.012963058426976204
647,698809,-45440579.0,1.0000007152557373,0.15316566824913025,0.05856163799762726
648,698809,-36576191.0,1.0000019073486328,0.15933029353618622,0.08551928400993347
649,698809,-27366170.0,1.0000028610229492,0.16392207145690918,0.08000824600458145
650,698809,-52956796.0,1.0000014305114746,0.12969079613685608,0.055858314037323
651,698809,-19137310.0,1.0000008344650269,0.10715755075216293,0.0981244444847107
652,698809,-39902129.0,1.0000048875808716,0.10188375413417816,0.07979843765497208
653,698809,-29972949.0,1.0000009536743164,0.10099051892757416,0.06626420468091965
654,698809,-35652631.0,1.0000017881393433,0.10116253793239594,0.10658412426710129
655,698809,-109053826.0,1.000004529953003,0.12173610925674438,0.03534912317991257
656,698809,-32173842.0,1.0000033378601074,0.050913117825984955,0.06564166396856308
657,698809,-60645709.0,1.0000017881393433,0.09345081448554993,0.08725491911172867
658,698809,-40363073.0,1.0000011920928955,0.0017734728753566742,0.0014350911369547248
659,698809,-83799898.0,1.0000014305114746,0.1658385992050171,0.06941615790128708
660,698809,-41961019.0,1.000001072883606,0.05423935875296593,0.042880576103925705
661,698809,-23686686.0,1.000001311302185,0.0662945955991745,0.07684178650379181
662,698809,-37273819.0,1.0000009536743164,0.12346307933330536,0.12537696957588196
663,698809,-38605303.0,1.000001311302185,0.13513946533203125,0.13842861354351044
664,698809,-48600282.0,1.000001072883606,0.1446310132741928,0.15491066873073578
665,698809,-7857756.0,1.0000007152557373,-0.008257035166025162,0.012251685373485088
666,698809,-8881276.0,1.0000014305114746,0.010828019119799137,0.031754642724990845
667,698809,-25733843.0,1.000001072883606,0.10317094624042511,0.10592926293611526
668,698809,-20455351.0,1.0000110864639282,0.07180427759885788,0.09356457740068436
669,698809,-38707138.0,1.0000026226043701,0.08839641511440277,0.161757230758667
670,698809,-40741846.0,1.0000022649765015,0.03331108018755913,0.09524806588888168
671,698809,-50706002.0,1.0000020265579224,0.054171089082956314,0.10245073586702347
672,698809,-26209350.0,1.0000016689300537,0.0769646018743515,0.12383199483156204
673,698809,-14877697.0,1.0000019073486328,-0.018433863297104836,0.01188180036842823
674,698809,-5485388.0,1.0000009536743164,-0.012869752012193203,-0.06626294553279877
675,698809,-18142235.0,1.0000009536743164,0.07228539884090424,0.11311306059360504
676,698809,-36352822.0,1.0000008344650269,0.12668950855731964,0.14690285921096802
677,698809,-25496566.0,1.0000025033950806,0.10328833758831024,0.09414329379796982
678,698809,-46482185.0,1.0000017881393433,0.1136310026049614,0.16164706647396088
679,698809,-11402688.0,1.0000025033950806,0.06522607803344727,0.08936942368745804
680,698809,-19816883.0,1.000003457069397,0.10907812416553497,0.14920103549957275
681,698809,-54174008.0,1.0000009536743164,0.11406342685222626,0.16545091569423676
682,698809,-64608473.0,1.0000054836273193,0.07889670878648758,0.12473408132791519
683,698809,-29664988.0,1.0000019073486328,0.11570189893245697,0.1653190553188324
684,698809,-44193278.0,1.0000041723251343,0.1579083502292633,0.16212379932403564
685,698809,-32341623.0,1.000001311302185,0.10558344423770905,0.10449957847595215
686,698809,-33551616.0,1.0000007152557373,0.06997191905975342,0.07819849252700806
687,698809,-7845080.0,1.0000011920928955,-0.022484920918941498,-0.002579787513241172
688,698809,-46144769.0,1.0000027418136597,0.06780766695737839,0.06086670979857445
689,698809,-15671767.0,1.0000009536743164,0.0038483093958348036,-0.0011878564255312085
690,698809,-15573669.0,1.0000009536743164,0.10595876723527908,0.0714389756321907
691,698809,-49431701.0,1.0000014305114746,0.08517575263977051,0.08908011019229889
692,698809,-26449342.0,1.0000007152557373,0.06716760993003845,0.06848206371068954
693,698809,-29219571.0,1.0000007152557373,-0.001358832698315382,-0.002448662417009473
694,698809,-52335709.0,1.0000014305114746,0.10906350612640381,0.156671404838562
695,698809,-46021629.0,1.0000011920928955,0.13181573152542114,0.10290564596652985
696,698809,-68540517.0,1.000003457069397,0.07838495820760727,0.07261859625577927
697,698809,-19165741.0,1.0000019073486328,0.07259413599967957,0.09135190397500992
698,698809,-27719057.0,1.0000020265579224,0.11544281244277954,0.09066528081893921
699,698809,-25421555.0,1.0000007152557373,0.05587511509656906,0.020799318328499794
700,698809,-27607292.0,1.000001311302185,0.08611196279525757,0.07521899789571762
701,698809,-83619532.0,1.000003695487976,0.1487683653831482,0.10557930171489716
702,698809,-36146395.0,1.0000011920928955,0.12028267979621887,0.09146177768707275
703,698809,-16606717.0,1.0000015497207642,-0.028779078274965286,0.03778579458594322
704,698809,-87673360.0,1.0000011920928955,0.10134989023208618,0.12600357830524445
705,698809,-9054157.0,1.000001311302185,-0.05212492495775223,-0.03451686352491379
706,698809,-79635018.0,1.0000014305114746,0.06535086035728455,0.05263128876686096
707,698809,-7690892.0,1.000002384185791,0.038005631417036057,0.02672755904495716
708,652978,-24960133.0,1.0000009536743164,0.14966003596782684,0.13872385025024414
709,652978,-18150988.0,1.000001311302185,0.12647907435894012,0.14614789187908173
710,662765,-8511758.0,1.0000016689300537,-0.09397289156913757,-0.1561766266822815
711,662765,-12882071.0,1.0000009536743164,-0.06441086530685425,-0.041120950132608414
712,662765,-30118395.0,1.0000022649765015,0.09726244956254959,0.13572993874549866
713,662765,-53858098.0,1.000002145767212,0.13058722019195557,0.1103224903345108
